"12";"Boat";"Test1";"Normal";"None";;"150184";"150184";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 09:19:28"
"12";"Swan";"First2";"Augmented";"None";;"188101";"4131";"67967";"3350";"39418";"16930";"13440";"1070";"23970";"5161";"12600";"0";"0";"0";"0";"0";"2019-04-05 09:23:36"
"12";"Swan";"Second2";"Augmented";"None";;"113315";"3282";"28099";"2332";"36069";"12171";"7600";"2241";"10563";"5691";"5230";"0";"0";"0";"0";"0";"2019-04-05 09:25:44"
"12";"Swan";"Third2";"Augmented";"None";;"111905";"8790";"29849";"2730";"31219";"10151";"3801";"2331";"8280";"7911";"6780";"0";"0";"0";"0";"0";"2019-04-05 09:27:50"
"12";"Swan";"Test1";"Augmented";"None";;"112291";"112291";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 09:36:49"
"13";"Swan";"First1";"Normal";"finishedStep9";"9 and 10";"117309";"1761";"14690";"15340";"1810";"15740";"11162";"18830";"1531";"15961";"0";"0";"0";"0";"0";"0";"2019-04-05 10:31:55"
"13";"Swan";"Second1";"Normal";"None";;"120358";"3443";"29262";"4692";"23431";"16151";"8272";"17470";"1301";"7190";"9080";"0";"0";"0";"0";"0";"2019-04-05 10:34:19"
"13";"Swan";"Third1";"Normal";"None";;"76510";"2231";"16591";"16770";"1990";"10841";"6020";"2190";"7080";"8501";"4254";"0";"0";"0";"0";"0";"2019-04-05 10:35:54"
"13";"Swan";"Test1";"Normal";"finishedStep7";"8-10";"79589";"79590";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 10:46:34"
"13";"Boat";"First2";"Augmented";"finishedStep8";"8-15";"190790";"8442";"4711";"11270";"52000";"30150";"2291";"4030";"5510";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 10:50:38"
"13";"Boat";"Second2";"Augmented";"finishedStep12";"12-15";"163988";"20102";"2761";"9260";"20570";"6664";"1511";"3930";"7901";"24160";"1941";"2190";"0";"0";"0";"0";"2019-04-05 10:53:45"
"13";"Boat";"Third2";"Augmented";"None";;"162555";"10981";"3451";"5540";"15270";"6470";"1241";"5110";"4662";"11990";"780";"1941";"7540";"55765";"22942";"8791";"2019-04-05 10:56:49"
"13";"Boat";"Test1";"Augmented";"None";;"172188";"172189";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 11:09:12"
"14";"Boat";"First1";"Augmented";"finishedStep5";;"132586";"14455";"2041";"10948";"62204";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:07:03"
"14";"Boat";"Second1";"Augmented";"finishedStep9";;"184603";"13597";"3897";"24139";"50815";"14369";"1064";"4597";"17255";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:12:12"
"14";"Boat";"Third1";"Augmented";"finishedStep13";;"254012";"10190";"4570";"5836";"52764";"9276";"518";"5318";"14243";"25603";"1735";"11699";"9215";"0";"0";"0";"2019-04-05 15:17:04"
"14";"Boat";"Test1";"Augmented";"None";;"273633";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:30:31"
"14";"Swan";"First2";"Normal";"finishedStep8";;"179502";"2685";"57544";"14479";"12597";"26096";"34523";"1115";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:37:37"
"14";"Swan";"Second2";"Normal";"finishedStep5";;"223008";"2290";"115031";"5981";"50281";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:41:59"
"14";"Swan";"Third2";"Normal";"finishedStep6";;"135017";"1799";"17064";"1309";"15888";"52791";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:47:02"
"14";"Swan";"Test1";"Normal";"finishedStep4";"3";"86111";"86111";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 15:56:28"
"15";"Swan";"First1";"Augmented";"None";;"179044";"15153";"49158";"4596";"33419";"23974";"8159";"1772";"10394";"13520";"11040";"0";"0";"0";"0";"0";"2019-04-05 16:37:44"
"15";"Swan";"Second1";"Augmented";"finishedStep9";;"87121";"3513";"22191";"2424";"12376";"9635";"3623";"2945";"4638";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 16:39:52"
"15";"Swan";"Third1";"Augmented";"None";;"96624";"2329";"31947";"1140";"14483";"8720";"9447";"12896";"2494";"3575";"9550";"0";"0";"0";"0";"0";"2019-04-05 16:41:59"
"15";"Swan";"Test1";"Augmented";"None";;"108327";"108327";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 16:51:17"
"15";"Boat";"First2";"Normal";"None";;"160076";"12729";"831";"7435";"37387";"61717";"1924";"16513";"10492";"7761";"606";"0";"0";"0";"0";"0";"2019-04-05 16:55:33"
"15";"Boat";"Second2";"Normal";"None";;"108162";"11058";"697";"7245";"28651";"7723";"5176";"4956";"15124";"7010";"2698";"2947";"7593";"716";"5988";"490";"2019-04-05 16:57:37"
"15";"Boat";"Third2";"Normal";"None";;"71564";"1547";"7919";"3216";"5007";"11275";"4635";"1874";"5502";"7631";"3719";"7264";"1916";"3097";"5378";"1515";"2019-04-05 16:59:16"
"15";"Boat";"Test1";"Normal";"None";;"52519";"52519";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-05 17:05:23"
"16";"Boat";"First1";"Normal";"None";;"215976";"14988";"1984";"14917";"33917";"9435";"2582";"12506";"16458";"23774";"1531";"5703";"12825";"20739";"21851";"22601";"2019-04-12 12:04:57"
"16";"Boat";"Second1";"Normal";"None";;"114221";"11795";"1982";"17069";"15590";"3772";"6203";"1471";"10455";"11535";"6283";"2611";"6233";"7733";"8574";"1611";"2019-04-12 12:07:26"
"16";"Boat";"Third1";"Normal";"None";;"102350";"10826";"2341";"13340";"12346";"5143";"500";"9697";"9665";"8654";"521";"4694";"11706";"7633";"900";"4232";"2019-04-12 12:09:28"
"16";"Boat";"Test1";"Normal";"None";;"65702";"65706";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-12 12:20:19"
"16";"Swan";"First2Q";"Augmented";"finishedStep2";;"102767";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-12 12:24:50"
"16";"Swan";"Second2Q";"Augmented";"None";;"110043";"9304";"14617";"2971";"25593";"19402";"12708";"1610";"18651";"1480";"3611";"0";"0";"0";"0";"0";"2019-04-12 12:27:22"
"16";"Swan";"Third2Q";"Augmented";"None";;"86523";"2051";"32126";"3782";"14617";"15227";"3503";"4242";"6333";"3543";"1010";"0";"0";"0";"0";"0";"2019-04-12 12:29:13"
"16";"Swan";"Test1Q";"Augmented";"None";;"81828";"70424";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-12 12:40:10"
"17";"Swan";"First1Q";"Normal";"finishedStep3";;"170939";"95414";"11045";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2019-04-12 13:38:02"
"17";"Swan";"Second1Q";"Normal";"None";;"195536";"2841";"34279";"23681";"29105";"21908";"26583";"29192";"5953";"12786";"9103";"0";"0";"0";"0";"0";"2019-04-12 13:42:13"
"17";"Swan";"Third1Q";"Normal";"None";;"144428";"4262";"28022";"38787";"412";"13736";"15848";"4441";"16577";"9614";"12626";"0";"0";"0";"0";"0";"2019-04-12 13:45:44"
